"states_id";"name";"countries_and_codes";"datecreated";"updated_at";"state_medical_visa_use_status"
1;"Andaman and Nicobar Islands";101;"";"";"1"
2;"Andhra Pradesh";101;"";"";"0"
3;"Arunachal Pradesh";101;"";"";"0"
4;"Assam";101;"";"";"0"
5;"Bihar";101;"";"";"0"
6;"Chandigarh";101;"";"";"0"
7;"Chhattisgarh";101;"";"";"0"
8;"Dadra and Nagar Haveli";101;"";"";"0"
9;"Daman and Diu";101;"";"";"0"
10;"Delhi";101;"";"";"0"
11;"Goa";101;"";"";"0"
12;"Gujarat";101;"";"";"0"
13;"Haryana";101;"";"";"0"
14;"Himachal Pradesh";101;"";"";"0"
15;"Jammu and Kashmir";101;"";"";"0"
16;"Jharkhand";101;"";"";"0"
17;"Karnataka";101;"";"";"0"
18;"Kenmore";101;"";"";"0"
19;"Kerala";101;"";"";"0"
20;"Lakshadweep";101;"";"";"0"
21;"Madhya Pradesh";101;"";"";"0"
22;"Maharashtra";101;"";"";"0"
23;"Manipur";101;"";"";"0"
24;"Meghalaya";101;"";"";"0"
25;"Mizoram";101;"";"";"0"
26;"Nagaland";101;"";"";"0"
27;"Narora";101;"";"";"0"
28;"Natwar";101;"";"";"0"
29;"Odisha";101;"";"";"0"
30;"Paschim Medinipur";101;"";"";"0"
31;"Pondicherry";101;"";"";"0"
32;"Punjab";101;"";"";"0"
33;"Rajasthan";101;"";"";"0"
34;"Sikkim";101;"";"";"0"
35;"Tamil Nadu";101;"";"";"0"
36;"Telangana";101;"";"";"0"
37;"Tripura";101;"";"";"0"
38;"Uttar Pradesh";101;"";"";"0"
39;"Uttarakhand";101;"";"";"0"
40;"Vaishali";101;"";"";"0"
41;"West Bengal";101;"";"";"1"
42;"Badakhshan";1;"";"";"0"
43;"Badgis";1;"";"";"0"
44;"Baglan";1;"";"";"0"
45;"Balkh";1;"";"";"0"
46;"Bamiyan";1;"";"";"0"
47;"Farah";1;"";"";"0"
48;"Faryab";1;"";"";"0"
49;"Gawr";1;"";"";"0"
50;"Gazni";1;"";"";"0"
51;"Herat";1;"";"";"0"
52;"Hilmand";1;"";"";"0"
53;"Jawzjan";1;"";"";"0"
54;"Kabul";1;"";"";"0"
55;"Kapisa";1;"";"";"0"
56;"Khawst";1;"";"";"0"
57;"Kunar";1;"";"";"0"
58;"Lagman";1;"";"";"0"
59;"Lawghar";1;"";"";"0"
60;"Nangarhar";1;"";"";"0"
61;"Nimruz";1;"";"";"0"
62;"Nuristan";1;"";"";"0"
63;"Paktika";1;"";"";"0"
64;"Paktiya";1;"";"";"0"
65;"Parwan";1;"";"";"0"
66;"Qandahar";1;"";"";"0"
67;"Qunduz";1;"";"";"0"
68;"Samangan";1;"";"";"0"
69;"Sar-e Pul";1;"";"";"0"
70;"Takhar";1;"";"";"0"
71;"Uruzgan";1;"";"";"0"
72;"Wardag";1;"";"";"0"
73;"Zabul";1;"";"";"0"
74;"Berat";2;"";"";"0"
75;"Bulqize";2;"";"";"0"
76;"Delvine";2;"";"";"0"
77;"Devoll";2;"";"";"0"
78;"Dibre";2;"";"";"0"
79;"Durres";2;"";"";"0"
80;"Elbasan";2;"";"";"0"
81;"Fier";2;"";"";"0"
82;"Gjirokaster";2;"";"";"0"
83;"Gramsh";2;"";"";"0"
84;"Has";2;"";"";"0"
85;"Kavaje";2;"";"";"0"
86;"Kolonje";2;"";"";"0"
87;"Korce";2;"";"";"0"
88;"Kruje";2;"";"";"0"
89;"Kucove";2;"";"";"0"
90;"Kukes";2;"";"";"0"
91;"Kurbin";2;"";"";"0"
92;"Lezhe";2;"";"";"0"
93;"Librazhd";2;"";"";"0"
94;"Lushnje";2;"";"";"0"
95;"Mallakaster";2;"";"";"0"
96;"Malsi e Madhe";2;"";"";"0"
97;"Mat";2;"";"";"0"
98;"Mirdite";2;"";"";"0"
99;"Peqin";2;"";"";"0"
100;"Permet";2;"";"";"0"
101;"Pogradec";2;"";"";"0"
102;"Puke";2;"";"";"0"
103;"Sarande";2;"";"";"0"
104;"Shkoder";2;"";"";"0"
105;"Skrapar";2;"";"";"0"
106;"Tepelene";2;"";"";"0"
107;"Tirane";2;"";"";"0"
108;"Tropoje";2;"";"";"0"
109;"Vlore";2;"";"";"0"
110;"'Ayn Daflah";3;"";"";"0"
111;"'Ayn Tamushanat";3;"";"";"0"
112;"Adrar";3;"";"";"0"
113;"Algiers";3;"";"";"0"
114;"Annabah";3;"";"";"0"
115;"Bashshar";3;"";"";"0"
116;"Batnah";3;"";"";"0"
117;"Bijayah";3;"";"";"0"
118;"Biskrah";3;"";"";"0"
119;"Blidah";3;"";"";"0"
120;"Buirah";3;"";"";"0"
121;"Bumardas";3;"";"";"0"
122;"Burj Bu Arririj";3;"";"";"0"
123;"Ghalizan";3;"";"";"0"
124;"Ghardayah";3;"";"";"0"
125;"Ilizi";3;"";"";"0"
126;"Jijili";3;"";"";"0"
127;"Jilfah";3;"";"";"0"
128;"Khanshalah";3;"";"";"0"
129;"Masilah";3;"";"";"0"
130;"Midyah";3;"";"";"0"
131;"Milah";3;"";"";"0"
132;"Muaskar";3;"";"";"0"
133;"Mustaghanam";3;"";"";"0"
134;"Naama";3;"";"";"0"
135;"Oran";3;"";"";"0"
136;"Ouargla";3;"";"";"0"
137;"Qalmah";3;"";"";"0"
138;"Qustantinah";3;"";"";"0"
139;"Sakikdah";3;"";"";"0"
140;"Satif";3;"";"";"0"
141;"Sayda'";3;"";"";"0"
142;"Sidi ban-al-'Abbas";3;"";"";"0"
143;"Suq Ahras";3;"";"";"0"
144;"Tamanghasat";3;"";"";"0"
145;"Tibazah";3;"";"";"0"
146;"Tibissah";3;"";"";"0"
147;"Tilimsan";3;"";"";"0"
148;"Tinduf";3;"";"";"0"
149;"Tisamsilt";3;"";"";"0"
150;"Tiyarat";3;"";"";"0"
151;"Tizi Wazu";3;"";"";"0"
152;"Umm-al-Bawaghi";3;"";"";"0"
153;"Wahran";3;"";"";"0"
154;"Warqla";3;"";"";"0"
155;"Wilaya d Alger";3;"";"";"0"
156;"Wilaya de Bejaia";3;"";"";"0"
157;"Wilaya de Constantine";3;"";"";"0"
158;"al-Aghwat";3;"";"";"0"
159;"al-Bayadh";3;"";"";"0"
160;"al-Jaza'ir";3;"";"";"0"
161;"al-Wad";3;"";"";"0"
162;"ash-Shalif";3;"";"";"0"
163;"at-Tarif";3;"";"";"0"
164;"Eastern";4;"";"";"0"
165;"Manu'a";4;"";"";"0"
166;"Swains Island";4;"";"";"0"
167;"Western";4;"";"";"0"
168;"Andorra la Vella";5;"";"";"0"
169;"Canillo";5;"";"";"0"
170;"Encamp";5;"";"";"0"
171;"La Massana";5;"";"";"0"
172;"Les Escaldes";5;"";"";"0"
173;"Ordino";5;"";"";"0"
174;"Sant Julia de Loria";5;"";"";"0"
175;"Bengo";6;"";"";"0"
176;"Benguela";6;"";"";"0"
177;"Bie";6;"";"";"0"
178;"Cabinda";6;"";"";"0"
179;"Cunene";6;"";"";"0"
180;"Huambo";6;"";"";"0"
181;"Huila";6;"";"";"0"
182;"Kuando-Kubango";6;"";"";"0"
183;"Kwanza Norte";6;"";"";"0"
184;"Kwanza Sul";6;"";"";"0"
185;"Luanda";6;"";"";"0"
186;"Lunda Norte";6;"";"";"0"
187;"Lunda Sul";6;"";"";"0"
188;"Malanje";6;"";"";"0"
189;"Moxico";6;"";"";"0"
190;"Namibe";6;"";"";"0"
191;"Uige";6;"";"";"0"
192;"Zaire";6;"";"";"0"
193;"Other Provinces";7;"";"";"0"
194;"Sector claimed by Argentina/Ch";8;"";"";"0"
195;"Sector claimed by Argentina/UK";8;"";"";"0"
196;"Sector claimed by Australia";8;"";"";"0"
197;"Sector claimed by France";8;"";"";"0"
198;"Sector claimed by New Zealand";8;"";"";"0"
199;"Sector claimed by Norway";8;"";"";"0"
200;"Unclaimed Sector";8;"";"";"0"
201;"Barbuda";9;"";"";"0"
202;"Saint George";9;"";"";"0"
203;"Saint John";9;"";"";"0"
204;"Saint Mary";9;"";"";"0"
205;"Saint Paul";9;"";"";"0"
206;"Saint Peter";9;"";"";"0"
207;"Saint Philip";9;"";"";"0"
208;"Buenos Aires";10;"";"";"0"
209;"Catamarca";10;"";"";"0"
210;"Chaco";10;"";"";"0"
211;"Chubut";10;"";"";"0"
212;"Cordoba";10;"";"";"0"
213;"Corrientes";10;"";"";"0"
214;"Distrito Federal";10;"";"";"0"
215;"Entre Rios";10;"";"";"0"
216;"Formosa";10;"";"";"0"
217;"Jujuy";10;"";"";"0"
218;"La Pampa";10;"";"";"0"
219;"La Rioja";10;"";"";"0"
220;"Mendoza";10;"";"";"0"
221;"Misiones";10;"";"";"0"
222;"Neuquen";10;"";"";"0"
223;"Rio Negro";10;"";"";"0"
224;"Salta";10;"";"";"0"
225;"San Juan";10;"";"";"0"
226;"San Luis";10;"";"";"0"
227;"Santa Cruz";10;"";"";"0"
228;"Santa Fe";10;"";"";"0"
229;"Santiago del Estero";10;"";"";"0"
230;"Tierra del Fuego";10;"";"";"0"
231;"Tucuman";10;"";"";"0"
232;"Aragatsotn";11;"";"";"0"
233;"Ararat";11;"";"";"0"
234;"Armavir";11;"";"";"0"
235;"Gegharkunik";11;"";"";"0"
236;"Kotaik";11;"";"";"0"
237;"Lori";11;"";"";"0"
238;"Shirak";11;"";"";"0"
239;"Stepanakert";11;"";"";"0"
240;"Syunik";11;"";"";"0"
241;"Tavush";11;"";"";"0"
242;"Vayots Dzor";11;"";"";"0"
243;"Yerevan";11;"";"";"0"
244;"Aruba";12;"";"";"0"
245;"Auckland";13;"";"";"0"
246;"Australian Capital Territory";13;"";"";"0"
247;"Balgowlah";13;"";"";"0"
248;"Balmain";13;"";"";"0"
249;"Bankstown";13;"";"";"0"
250;"Baulkham Hills";13;"";"";"0"
251;"Bonnet Bay";13;"";"";"0"
252;"Camberwell";13;"";"";"0"
253;"Carole Park";13;"";"";"0"
254;"Castle Hill";13;"";"";"0"
255;"Caulfield";13;"";"";"0"
256;"Chatswood";13;"";"";"0"
257;"Cheltenham";13;"";"";"0"
258;"Cherrybrook";13;"";"";"0"
259;"Clayton";13;"";"";"0"
260;"Collingwood";13;"";"";"0"
261;"Frenchs Forest";13;"";"";"0"
262;"Hawthorn";13;"";"";"0"
263;"Jannnali";13;"";"";"0"
264;"Knoxfield";13;"";"";"0"
265;"Melbourne";13;"";"";"0"
266;"New South Wales";13;"";"";"0"
267;"Northern Territory";13;"";"";"0"
268;"Perth";13;"";"";"0"
269;"Queensland";13;"";"";"0"
270;"South Australia";13;"";"";"0"
271;"Tasmania";13;"";"";"0"
272;"Templestowe";13;"";"";"0"
273;"Victoria";13;"";"";"0"
274;"Werribee south";13;"";"";"0"
275;"Western Australia";13;"";"";"0"
276;"Wheeler";13;"";"";"0"
277;"Bundesland Salzburg";14;"";"";"0"
278;"Bundesland Steiermark";14;"";"";"0"
279;"Bundesland Tirol";14;"";"";"0"
280;"Burgenland";14;"";"";"0"
281;"Carinthia";14;"";"";"0"
282;"Karnten";14;"";"";"0"
283;"Liezen";14;"";"";"0"
284;"Lower Austria";14;"";"";"0"
285;"Niederosterreich";14;"";"";"0"
286;"Oberosterreich";14;"";"";"0"
287;"Salzburg";14;"";"";"0"
288;"Schleswig-Holstein";14;"";"";"0"
289;"Steiermark";14;"";"";"0"
290;"Styria";14;"";"";"0"
291;"Tirol";14;"";"";"0"
292;"Upper Austria";14;"";"";"0"
293;"Vorarlberg";14;"";"";"0"
294;"Wien";14;"";"";"0"
295;"Abseron";15;"";"";"0"
296;"Baki Sahari";15;"";"";"0"
297;"Ganca";15;"";"";"0"
298;"Ganja";15;"";"";"0"
299;"Kalbacar";15;"";"";"0"
300;"Lankaran";15;"";"";"0"
301;"Mil-Qarabax";15;"";"";"0"
302;"Mugan-Salyan";15;"";"";"0"
303;"Nagorni-Qarabax";15;"";"";"0"
304;"Naxcivan";15;"";"";"0"
305;"Priaraks";15;"";"";"0"
306;"Qazax";15;"";"";"0"
307;"Saki";15;"";"";"0"
308;"Sirvan";15;"";"";"0"
309;"Xacmaz";15;"";"";"0"
310;"Abaco";16;"";"";"0"
311;"Acklins Island";16;"";"";"0"
312;"Andros";16;"";"";"0"
313;"Berry Islands";16;"";"";"0"
314;"Biminis";16;"";"";"0"
315;"Cat Island";16;"";"";"0"
316;"Crooked Island";16;"";"";"0"
317;"Eleuthera";16;"";"";"0"
318;"Exuma and Cays";16;"";"";"0"
319;"Grand Bahama";16;"";"";"0"
320;"Inagua Islands";16;"";"";"0"
321;"Long Island";16;"";"";"0"
322;"Mayaguana";16;"";"";"0"
323;"New Providence";16;"";"";"0"
324;"Ragged Island";16;"";"";"0"
325;"Rum Cay";16;"";"";"0"
326;"San Salvador";16;"";"";"0"
327;"'Isa";17;"";"";"0"
328;"Badiyah";17;"";"";"0"
329;"Hidd";17;"";"";"0"
330;"Jidd Hafs";17;"";"";"0"
331;"Mahama";17;"";"";"0"
332;"Manama";17;"";"";"0"
333;"Sitrah";17;"";"";"0"
334;"al-Manamah";17;"";"";"0"
335;"al-Muharraq";17;"";"";"0"
336;"ar-Rifa'a";17;"";"";"0"
337;"Bagar Hat";18;"";"";"0"
338;"Bandarban";18;"";"";"0"
339;"Barguna";18;"";"";"0"
340;"Barisal";18;"";"";"0"
341;"Bhola";18;"";"";"0"
342;"Bogora";18;"";"";"0"
343;"Brahman Bariya";18;"";"";"0"
344;"Chandpur";18;"";"";"0"
345;"Chattagam";18;"";"";"0"
346;"Chittagong Division";18;"";"";"0"
347;"Chuadanga";18;"";"";"0"
349;"Dinajpur";18;"";"";"0"
350;"Faridpur";18;"";"";"0"
351;"Feni";18;"";"";"0"
352;"Gaybanda";18;"";"";"0"
353;"Gazipur";18;"";"";"0"
354;"Gopalganj";18;"";"";"0"
355;"Habiganj";18;"";"";"0"
356;"Jaipur Hat";18;"";"";"0"
357;"Jamalpur";18;"";"";"0"
358;"Jessor";18;"";"";"0"
359;"Jhalakati";18;"";"";"0"
360;"Jhanaydah";18;"";"";"0"
361;"Khagrachhari";18;"";"";"0"
362;"Khulna";18;"";"";"0"
363;"Kishorganj";18;"";"";"0"
366;"Kurigram";18;"";"";"0"
367;"Kushtiya";18;"";"";"0"
368;"Lakshmipur";18;"";"";"0"
369;"Lalmanir Hat";18;"";"";"0"
370;"Madaripur";18;"";"";"0"
371;"Magura";18;"";"";"0"
372;"Maimansingh";18;"";"";"0"
373;"Manikganj";18;"";"";"0"
374;"Maulvi Bazar";18;"";"";"0"
375;"Meherpur";18;"";"";"0"
376;"Munshiganj";18;"";"";"0"
377;"Naral";18;"";"";"0"
378;"Narayanganj";18;"";"";"0"
379;"Narsingdi";18;"";"";"0"
380;"Nator";18;"";"";"0"
381;"Naugaon";18;"";"";"0"
382;"Nawabganj";18;"";"";"0"
383;"Netrakona";18;"";"";"0"
384;"Nilphamari";18;"";"";"0"
385;"Noakhali";18;"";"";"0"
386;"Pabna";18;"";"";"0"
387;"Panchagarh";18;"";"";"0"
388;"Patuakhali";18;"";"";"0"
389;"Pirojpur";18;"";"";"0"
390;"Rajbari";18;"";"";"0"
391;"Rajshahi";18;"";"";"0"
392;"Rangamati";18;"";"";"0"
393;"Rangpur";18;"";"";"0"
394;"Satkhira";18;"";"";"0"
395;"Shariatpur";18;"";"";"0"
396;"Sherpur";18;"";"";"0"
397;"Silhat";18;"";"";"0"
398;"Sirajganj";18;"";"";"0"
399;"Sunamganj";18;"";"";"0"
400;"Tangayal";18;"";"";"0"
401;"Thakurgaon";18;"";"";"0"
402;"Christ Church";19;"";"";"0"
403;"Saint Andrew";19;"";"";"0"
404;"Saint George";19;"";"";"0"
405;"Saint James";19;"";"";"0"
406;"Saint John";19;"";"";"0"
407;"Saint Joseph";19;"";"";"0"
408;"Saint Lucy";19;"";"";"0"
409;"Saint Michael";19;"";"";"0"
410;"Saint Peter";19;"";"";"0"
411;"Saint Philip";19;"";"";"0"
412;"Saint Thomas";19;"";"";"0"
413;"Brest";20;"";"";"0"
414;"Homjel'";20;"";"";"0"
415;"Hrodna";20;"";"";"0"
416;"Mahiljow";20;"";"";"0"
417;"Mahilyowskaya Voblasts";20;"";"";"0"
418;"Minsk";20;"";"";"0"
419;"Minskaja Voblasts'";20;"";"";"0"
420;"Petrik";20;"";"";"0"
421;"Vicebsk";20;"";"";"0"
422;"Antwerpen";21;"";"";"0"
423;"Berchem";21;"";"";"0"
424;"Brabant";21;"";"";"0"
425;"Brabant Wallon";21;"";"";"0"
426;"Brussel";21;"";"";"0"
427;"East Flanders";21;"";"";"0"
428;"Hainaut";21;"";"";"0"
429;"Liege";21;"";"";"0"
430;"Limburg";21;"";"";"0"
431;"Luxembourg";21;"";"";"0"
432;"Namur";21;"";"";"0"
433;"Ontario";21;"";"";"0"
434;"Oost-Vlaanderen";21;"";"";"0"
435;"Provincie Brabant";21;"";"";"0"
436;"Vlaams-Brabant";21;"";"";"0"
437;"Wallonne";21;"";"";"0"
438;"West-Vlaanderen";21;"";"";"0"
439;"Belize";22;"";"";"0"
440;"Cayo";22;"";"";"0"
441;"Corozal";22;"";"";"0"
442;"Orange Walk";22;"";"";"0"
443;"Stann Creek";22;"";"";"0"
444;"Toledo";22;"";"";"0"
445;"Alibori";23;"";"";"0"
446;"Atacora";23;"";"";"0"
447;"Atlantique";23;"";"";"0"
448;"Borgou";23;"";"";"0"
449;"Collines";23;"";"";"0"
450;"Couffo";23;"";"";"0"
451;"Donga";23;"";"";"0"
452;"Littoral";23;"";"";"0"
453;"Mono";23;"";"";"0"
454;"Oueme";23;"";"";"0"
455;"Plateau";23;"";"";"0"
456;"Zou";23;"";"";"0"
457;"Hamilton";24;"";"";"0"
458;"Saint George";24;"";"";"0"
459;"Bumthang";25;"";"";"0"
460;"Chhukha";25;"";"";"0"
461;"Chirang";25;"";"";"0"
462;"Daga";25;"";"";"0"
463;"Geylegphug";25;"";"";"0"
464;"Ha";25;"";"";"0"
465;"Lhuntshi";25;"";"";"0"
466;"Mongar";25;"";"";"0"
467;"Pemagatsel";25;"";"";"0"
468;"Punakha";25;"";"";"0"
469;"Rinpung";25;"";"";"0"
470;"Samchi";25;"";"";"0"
471;"Samdrup Jongkhar";25;"";"";"0"
472;"Shemgang";25;"";"";"0"
473;"Tashigang";25;"";"";"0"
474;"Timphu";25;"";"";"0"
475;"Tongsa";25;"";"";"0"
476;"Wangdiphodrang";25;"";"";"0"
477;"Beni";26;"";"";"0"
478;"Chuquisaca";26;"";"";"0"
479;"Cochabamba";26;"";"";"0"
480;"La Paz";26;"";"";"0"
481;"Oruro";26;"";"";"0"
482;"Pando";26;"";"";"0"
483;"Potosi";26;"";"";"0"
484;"Santa Cruz";26;"";"";"0"
485;"Tarija";26;"";"";"0"
486;"Federacija Bosna i Hercegovina";27;"";"";"0"
487;"Republika Srpska";27;"";"";"0"
488;"Central Bobonong";28;"";"";"0"
489;"Central Boteti";28;"";"";"0"
490;"Central Mahalapye";28;"";"";"0"
491;"Central Serowe-Palapye";28;"";"";"0"
492;"Central Tutume";28;"";"";"0"
493;"Chobe";28;"";"";"0"
494;"Francistown";28;"";"";"0"
495;"Gaborone";28;"";"";"0"
496;"Ghanzi";28;"";"";"0"
497;"Jwaneng";28;"";"";"0"
498;"Kgalagadi North";28;"";"";"0"
499;"Kgalagadi South";28;"";"";"0"
500;"Kgatleng";28;"";"";"0"
501;"Kweneng";28;"";"";"0"
502;"Lobatse";28;"";"";"0"
503;"Ngamiland";28;"";"";"0"
504;"Ngwaketse";28;"";"";"0"
505;"North East";28;"";"";"0"
506;"Okavango";28;"";"";"0"
507;"Orapa";28;"";"";"0"
508;"Selibe Phikwe";28;"";"";"0"
509;"South East";28;"";"";"0"
510;"Sowa";28;"";"";"0"
511;"Bouvet Island";29;"";"";"0"
512;"Acre";30;"";"";"0"
513;"Alagoas";30;"";"";"0"
514;"Amapa";30;"";"";"0"
515;"Amazonas";30;"";"";"0"
516;"Bahia";30;"";"";"0"
517;"Ceara";30;"";"";"0"
518;"Distrito Federal";30;"";"";"0"
519;"Espirito Santo";30;"";"";"0"
520;"Estado de Sao Paulo";30;"";"";"0"
521;"Goias";30;"";"";"0"
522;"Maranhao";30;"";"";"0"
523;"Mato Grosso";30;"";"";"0"
524;"Mato Grosso do Sul";30;"";"";"0"
525;"Minas Gerais";30;"";"";"0"
526;"Para";30;"";"";"0"
527;"Paraiba";30;"";"";"0"
528;"Parana";30;"";"";"0"
529;"Pernambuco";30;"";"";"0"
530;"Piaui";30;"";"";"0"
531;"Rio Grande do Norte";30;"";"";"0"
532;"Rio Grande do Sul";30;"";"";"0"
533;"Rio de Janeiro";30;"";"";"0"
534;"Rondonia";30;"";"";"0"
535;"Roraima";30;"";"";"0"
536;"Santa Catarina";30;"";"";"0"
537;"Sao Paulo";30;"";"";"0"
538;"Sergipe";30;"";"";"0"
539;"Tocantins";30;"";"";"0"
540;"British Indian Ocean Territory";31;"";"";"0"
541;"Belait";32;"";"";"0"
542;"Brunei-Muara";32;"";"";"0"
543;"Temburong";32;"";"";"0"
544;"Tutong";32;"";"";"0"
545;"Blagoevgrad";33;"";"";"0"
546;"Burgas";33;"";"";"0"
547;"Dobrich";33;"";"";"0"
548;"Gabrovo";33;"";"";"0"
549;"Haskovo";33;"";"";"0"
550;"Jambol";33;"";"";"0"
551;"Kardzhali";33;"";"";"0"
552;"Kjustendil";33;"";"";"0"
553;"Lovech";33;"";"";"0"
554;"Montana";33;"";"";"0"
555;"Oblast Sofiya-Grad";33;"";"";"0"
556;"Pazardzhik";33;"";"";"0"
557;"Pernik";33;"";"";"0"
558;"Pleven";33;"";"";"0"
559;"Plovdiv";33;"";"";"0"
560;"Razgrad";33;"";"";"0"
561;"Ruse";33;"";"";"0"
562;"Shumen";33;"";"";"0"
563;"Silistra";33;"";"";"0"
564;"Sliven";33;"";"";"0"
565;"Smoljan";33;"";"";"0"
566;"Sofija grad";33;"";"";"0"
567;"Sofijska oblast";33;"";"";"0"
568;"Stara Zagora";33;"";"";"0"
569;"Targovishte";33;"";"";"0"
570;"Varna";33;"";"";"0"
571;"Veliko Tarnovo";33;"";"";"0"
572;"Vidin";33;"";"";"0"
573;"Vraca";33;"";"";"0"
574;"Yablaniza";33;"";"";"0"
575;"Bale";34;"";"";"0"
576;"Bam";34;"";"";"0"
577;"Bazega";34;"";"";"0"
578;"Bougouriba";34;"";"";"0"
579;"Boulgou";34;"";"";"0"
580;"Boulkiemde";34;"";"";"0"
581;"Comoe";34;"";"";"0"
582;"Ganzourgou";34;"";"";"0"
583;"Gnagna";34;"";"";"0"
584;"Gourma";34;"";"";"0"
585;"Houet";34;"";"";"0"
586;"Ioba";34;"";"";"0"
587;"Kadiogo";34;"";"";"0"
588;"Kenedougou";34;"";"";"0"
589;"Komandjari";34;"";"";"0"
590;"Kompienga";34;"";"";"0"
591;"Kossi";34;"";"";"0"
592;"Kouritenga";34;"";"";"0"
593;"Kourweogo";34;"";"";"0"
594;"Leraba";34;"";"";"0"
595;"Mouhoun";34;"";"";"0"
596;"Nahouri";34;"";"";"0"
597;"Namentenga";34;"";"";"0"
598;"Noumbiel";34;"";"";"0"
599;"Oubritenga";34;"";"";"0"
600;"Oudalan";34;"";"";"0"
601;"Passore";34;"";"";"0"
602;"Poni";34;"";"";"0"
603;"Sanguie";34;"";"";"0"
604;"Sanmatenga";34;"";"";"0"
605;"Seno";34;"";"";"0"
606;"Sissili";34;"";"";"0"
607;"Soum";34;"";"";"0"
608;"Sourou";34;"";"";"0"
609;"Tapoa";34;"";"";"0"
610;"Tuy";34;"";"";"0"
611;"Yatenga";34;"";"";"0"
612;"Zondoma";34;"";"";"0"
613;"Zoundweogo";34;"";"";"0"
614;"Bubanza";35;"";"";"0"
615;"Bujumbura";35;"";"";"0"
616;"Bururi";35;"";"";"0"
617;"Cankuzo";35;"";"";"0"
618;"Cibitoke";35;"";"";"0"
619;"Gitega";35;"";"";"0"
620;"Karuzi";35;"";"";"0"
621;"Kayanza";35;"";"";"0"
622;"Kirundo";35;"";"";"0"
623;"Makamba";35;"";"";"0"
624;"Muramvya";35;"";"";"0"
625;"Muyinga";35;"";"";"0"
626;"Ngozi";35;"";"";"0"
627;"Rutana";35;"";"";"0"
628;"Ruyigi";35;"";"";"0"
629;"Banteay Mean Chey";36;"";"";"0"
630;"Bat Dambang";36;"";"";"0"
631;"Kampong Cham";36;"";"";"0"
632;"Kampong Chhnang";36;"";"";"0"
633;"Kampong Spoeu";36;"";"";"0"
634;"Kampong Thum";36;"";"";"0"
635;"Kampot";36;"";"";"0"
636;"Kandal";36;"";"";"0"
637;"Kaoh Kong";36;"";"";"0"
638;"Kracheh";36;"";"";"0"
639;"Krong Kaeb";36;"";"";"0"
640;"Krong Pailin";36;"";"";"0"
641;"Krong Preah Sihanouk";36;"";"";"0"
642;"Mondol Kiri";36;"";"";"0"
643;"Otdar Mean Chey";36;"";"";"0"
644;"Phnum Penh";36;"";"";"0"
645;"Pousat";36;"";"";"0"
646;"Preah Vihear";36;"";"";"0"
647;"Prey Veaeng";36;"";"";"0"
648;"Rotanak Kiri";36;"";"";"0"
649;"Siem Reab";36;"";"";"0"
650;"Stueng Traeng";36;"";"";"0"
651;"Svay Rieng";36;"";"";"0"
652;"Takaev";36;"";"";"0"
653;"Adamaoua";37;"";"";"0"
654;"Centre";37;"";"";"0"
655;"Est";37;"";"";"0"
656;"Littoral";37;"";"";"0"
657;"Nord";37;"";"";"0"
658;"Nord Extreme";37;"";"";"0"
659;"Nordouest";37;"";"";"0"
660;"Ouest";37;"";"";"0"
661;"Sud";37;"";"";"0"
662;"Sudouest";37;"";"";"0"
663;"Alberta";38;"";"";"0"
664;"British Columbia";38;"";"";"0"
665;"Manitoba";38;"";"";"0"
666;"New Brunswick";38;"";"";"0"
667;"Newfoundland and Labrador";38;"";"";"0"
668;"Northwest Territories";38;"";"";"0"
669;"Nova Scotia";38;"";"";"0"
670;"Nunavut";38;"";"";"0"
671;"Ontario";38;"";"";"0"
672;"Prince Edward Island";38;"";"";"0"
673;"Quebec";38;"";"";"0"
674;"Saskatchewan";38;"";"";"0"
675;"Yukon";38;"";"";"0"
676;"Boavista";39;"";"";"0"
677;"Brava";39;"";"";"0"
678;"Fogo";39;"";"";"0"
679;"Maio";39;"";"";"0"
680;"Sal";39;"";"";"0"
681;"Santo Antao";39;"";"";"0"
682;"Sao Nicolau";39;"";"";"0"
683;"Sao Tiago";39;"";"";"0"
684;"Sao Vicente";39;"";"";"0"
685;"Grand Cayman";40;"";"";"0"
686;"Bamingui-Bangoran";41;"";"";"0"
687;"Bangui";41;"";"";"0"
688;"Basse-Kotto";41;"";"";"0"
689;"Haut-Mbomou";41;"";"";"0"
690;"Haute-Kotto";41;"";"";"0"
691;"Kemo";41;"";"";"0"
692;"Lobaye";41;"";"";"0"
693;"Mambere-Kadei";41;"";"";"0"
694;"Mbomou";41;"";"";"0"
695;"Nana-Gribizi";41;"";"";"0"
696;"Nana-Mambere";41;"";"";"0"
697;"Ombella Mpoko";41;"";"";"0"
698;"Ouaka";41;"";"";"0"
699;"Ouham";41;"";"";"0"
700;"Ouham-Pende";41;"";"";"0"
701;"Sangha-Mbaere";41;"";"";"0"
702;"Vakaga";41;"";"";"0"
703;"Batha";42;"";"";"0"
704;"Biltine";42;"";"";"0"
705;"Bourkou-Ennedi-Tibesti";42;"";"";"0"
706;"Chari-Baguirmi";42;"";"";"0"
707;"Guera";42;"";"";"0"
708;"Kanem";42;"";"";"0"
709;"Lac";42;"";"";"0"
710;"Logone Occidental";42;"";"";"0"
711;"Logone Oriental";42;"";"";"0"
712;"Mayo-Kebbi";42;"";"";"0"
713;"Moyen-Chari";42;"";"";"0"
714;"Ouaddai";42;"";"";"0"
715;"Salamat";42;"";"";"0"
